timestamp,staging,condenser_inlet_temp,evaporator_heat_load_rt,system_power_consumption
2026-03-06 20:00:00,8,28.8,679.4,966.7
2026-03-06 21:00:00,6,29.4,916.8,599.2
2026-03-06 22:00:00,6,30.2,437.9,635.1
2026-03-06 23:00:00,0,30.0,836.1,793.3
2026-03-07 00:00:00,7,28.4,558.5,1036.9
2026-03-07 01:00:00,0,29.1,721.7,1371.9
2026-03-07 02:00:00,2,28.7,690.5,834.5
2026-03-07 03:00:00,6,28.4,748.9,637.1
2026-03-07 04:00:00,2,29.2,682.1,697.0
2026-03-07 05:00:00,2,29.9,962.2,917.4
2026-03-07 06:00:00,7,27.2,688.4,929.2
2026-03-07 07:00:00,4,29.9,458.9,635.2
2026-03-07 08:00:00,9,27.2,572.8,858.8
2026-03-07 09:00:00,3,28.2,703.9,712.9
2026-03-07 10:00:00,8,29.6,740.2,1163.2
2026-03-07 11:00:00,7,28.4,770.2,1167.1
2026-03-07 12:00:00,8,28.9,1039.1,737.5
2026-03-07 13:00:00,3,28.2,433.6,730.2
2026-03-07 14:00:00,9,28.6,817.2,883.2
2026-03-07 15:00:00,10,28.2,962.6,805.6
2026-03-07 16:00:00,3,31.1,955.5,1205.6
2026-03-07 17:00:00,7,27.6,512.8,794.1
2026-03-07 18:00:00,7,28.9,1083.0,788.5
2026-03-07 19:00:00,7,29.5,544.3,946.5
2026-03-07 20:00:00,6,27.2,796.2,644.9
2026-03-07 21:00:00,10,30.0,995.4,1163.0
2026-03-07 22:00:00,6,28.5,624.8,806.0
2026-03-07 23:00:00,9,28.7,875.2,863.9
2026-03-08 00:00:00,9,27.5,941.6,494.0
2026-03-08 01:00:00,1,28.4,949.0,650.5
2026-03-08 02:00:00,9,29.0,723.0,891.6
2026-03-08 03:00:00,7,30.3,903.5,993.0
2026-03-08 04:00:00,4,27.4,883.2,649.5
2026-03-08 05:00:00,2,30.2,962.1,340.6
2026-03-08 06:00:00,4,28.0,636.6,1030.6
2026-03-08 07:00:00,4,30.3,603.3,698.0
2026-03-08 08:00:00,4,29.8,783.4,602.9
2026-03-08 09:00:00,5,29.1,816.0,819.1
2026-03-08 10:00:00,8,29.5,893.9,903.2
2026-03-08 11:00:00,10,28.6,1151.5,900.3
2026-03-08 12:00:00,1,29.0,881.2,1059.9
2026-03-08 13:00:00,4,28.1,733.8,911.4
2026-03-08 14:00:00,7,28.7,795.2,673.7
2026-03-08 15:00:00,10,29.0,870.2,814.4
2026-03-08 16:00:00,2,28.8,793.7,522.3
2026-03-08 17:00:00,1,29.3,1100.5,907.4
2026-03-08 18:00:00,4,28.0,656.0,1013.9
2026-03-08 19:00:00,10,28.6,921.3,767.1
2026-03-08 20:00:00,0,29.1,1116.4,831.8
2026-03-08 21:00:00,9,29.4,887.1,862.9
2026-03-08 22:00:00,6,29.1,650.8,931.4
2026-03-08 23:00:00,8,30.1,671.8,891.1
2026-03-09 00:00:00,2,30.4,1287.8,859.5
2026-03-09 01:00:00,3,29.9,642.2,729.9
2026-03-09 02:00:00,9,29.2,922.4,849.3
2026-03-09 03:00:00,10,27.2,603.0,728.7
2026-03-09 04:00:00,0,29.2,578.3,570.3
2026-03-09 05:00:00,0,30.2,497.5,1099.1
2026-03-09 06:00:00,4,29.6,1056.7,678.7
2026-03-09 07:00:00,7,26.7,1012.4,855.4
2026-03-09 08:00:00,0,29.2,865.1,999.4
2026-03-09 09:00:00,4,28.4,987.6,808.0
2026-03-09 10:00:00,1,30.2,733.6,557.0
2026-03-09 11:00:00,5,28.1,774.9,1134.3
2026-03-09 12:00:00,1,29.0,746.7,556.4
2026-03-09 13:00:00,2,29.7,596.1,823.9
2026-03-09 14:00:00,0,28.5,1035.6,1018.3
2026-03-09 15:00:00,3,26.8,957.0,809.1
2026-03-09 16:00:00,2,30.8,781.0,1466.1
2026-03-09 17:00:00,0,28.5,1022.6,868.9
2026-03-09 18:00:00,10,29.7,817.2,1138.3
2026-03-09 19:00:00,0,29.9,987.9,852.0
2026-03-09 20:00:00,4,29.3,925.3,706.2
2026-03-09 21:00:00,5,29.0,756.6,699.1
2026-03-09 22:00:00,2,28.8,566.9,1041.1
2026-03-09 23:00:00,1,29.7,817.4,938.4
2026-03-10 00:00:00,0,29.0,907.8,1287.7
2026-03-10 01:00:00,0,29.0,759.8,839.9
2026-03-10 02:00:00,2,29.3,886.1,626.4
2026-03-10 03:00:00,5,30.9,680.2,868.2
2026-03-10 04:00:00,9,29.6,751.6,898.7
2026-03-10 05:00:00,9,28.1,913.4,587.6
2026-03-10 06:00:00,0,31.0,1085.0,949.4
2026-03-10 07:00:00,4,27.7,912.9,898.2
2026-03-10 08:00:00,2,27.3,1059.2,599.0
2026-03-10 09:00:00,6,29.9,402.2,929.7
2026-03-10 10:00:00,8,29.1,949.7,1063.9
2026-03-10 11:00:00,0,29.0,960.7,1070.4
2026-03-10 12:00:00,4,29.2,713.5,1099.2
2026-03-10 13:00:00,7,29.6,1005.9,894.1
2026-03-10 14:00:00,4,27.6,1049.0,844.5
2026-03-10 15:00:00,7,28.0,627.7,804.7
2026-03-10 16:00:00,4,29.1,705.7,892.5
2026-03-10 17:00:00,3,28.7,962.6,1270.8
2026-03-10 18:00:00,7,28.3,935.6,443.6
2026-03-10 19:00:00,2,29.8,874.4,709.6
2026-03-10 20:00:00,5,30.1,521.2,783.5
2026-03-10 21:00:00,0,30.3,872.7,836.7
2026-03-10 22:00:00,10,30.8,677.3,1122.3
2026-03-10 23:00:00,2,27.7,752.2,917.8
2026-03-11 00:00:00,4,28.4,493.3,902.1
2026-03-11 01:00:00,2,27.5,701.6,509.1
2026-03-11 02:00:00,0,29.0,908.1,812.1
2026-03-11 03:00:00,5,28.8,715.1,1043.9
2026-03-11 04:00:00,5,27.3,1082.2,988.7
2026-03-11 05:00:00,4,29.4,728.0,799.8
2026-03-11 06:00:00,4,28.0,734.9,741.8
2026-03-11 07:00:00,4,29.3,644.7,1096.8
2026-03-11 08:00:00,1,26.7,1052.0,770.0
2026-03-11 09:00:00,3,28.1,1049.9,983.7
2026-03-11 10:00:00,0,29.4,821.0,865.9
2026-03-11 11:00:00,10,27.1,991.7,1156.4
2026-03-11 12:00:00,8,30.6,678.1,803.4
2026-03-11 13:00:00,7,29.4,1151.9,719.1
2026-03-11 14:00:00,4,27.1,727.3,990.2
2026-03-11 15:00:00,1,29.8,942.5,1096.2
2026-03-11 16:00:00,5,28.2,699.8,976.6
2026-03-11 17:00:00,8,30.2,722.1,817.1
2026-03-11 18:00:00,4,28.1,464.6,778.5
2026-03-11 19:00:00,10,30.6,994.1,768.5
2026-03-11 20:00:00,7,28.8,633.0,628.2
2026-03-11 21:00:00,9,29.8,861.4,1125.6
2026-03-11 22:00:00,9,29.6,1064.9,580.0
2026-03-11 23:00:00,4,29.3,619.7,767.0
2026-03-12 00:00:00,10,29.0,767.4,1015.9
2026-03-12 01:00:00,5,29.3,597.8,613.0
2026-03-12 02:00:00,8,28.3,548.5,836.4
2026-03-12 03:00:00,7,28.4,570.3,1036.9
2026-03-12 04:00:00,5,30.2,789.9,851.4
2026-03-12 05:00:00,7,29.0,913.2,613.5
2026-03-12 06:00:00,2,29.8,651.2,959.4
2026-03-12 07:00:00,0,29.0,949.8,836.5
2026-03-12 08:00:00,0,28.0,865.7,802.7
2026-03-12 09:00:00,10,29.3,923.8,751.8
2026-03-12 10:00:00,2,29.5,595.6,683.7
2026-03-12 11:00:00,8,29.2,720.8,843.1
2026-03-12 12:00:00,1,28.0,857.7,690.5
2026-03-12 13:00:00,3,28.9,1187.4,1009.1
2026-03-12 14:00:00,10,27.6,825.5,548.5
2026-03-12 15:00:00,4,29.5,1095.8,387.2
2026-03-12 16:00:00,2,29.5,767.9,-2.8
2026-03-12 17:00:00,6,29.8,805.5,821.9
2026-03-12 18:00:00,2,30.5,746.0,667.4
2026-03-12 19:00:00,3,27.6,1225.6,776.5
2026-03-12 20:00:00,1,27.5,975.6,1083.5
2026-03-12 21:00:00,6,29.9,1038.3,667.3
2026-03-12 22:00:00,10,29.3,803.6,666.5
2026-03-12 23:00:00,3,30.3,980.4,519.7
2026-03-13 00:00:00,8,28.3,840.6,1037.3
2026-03-13 01:00:00,2,29.5,1082.3,994.1
2026-03-13 02:00:00,3,29.9,557.8,670.1
2026-03-13 03:00:00,6,29.0,988.3,953.5
2026-03-13 04:00:00,3,31.1,739.8,899.6
2026-03-13 05:00:00,5,27.9,759.5,780.8
2026-03-13 06:00:00,3,28.7,583.8,1003.4
2026-03-13 07:00:00,6,29.3,1075.6,1279.8
2026-03-13 08:00:00,0,29.4,842.0,990.0
2026-03-13 09:00:00,6,29.3,828.2,986.2
2026-03-13 10:00:00,4,28.1,1171.7,937.0
2026-03-13 11:00:00,10,27.8,1248.0,873.1
2026-03-13 12:00:00,6,30.2,816.6,915.2
2026-03-13 13:00:00,7,29.7,860.6,689.1
2026-03-13 14:00:00,1,30.7,818.1,992.6
2026-03-13 15:00:00,1,30.7,1070.9,840.5
2026-03-13 16:00:00,4,27.0,764.6,694.1
2026-03-13 17:00:00,2,29.9,863.0,886.2
2026-03-13 18:00:00,7,28.9,1178.9,672.4
2026-03-13 19:00:00,9,29.2,870.9,744.6
2026-03-13 20:00:00,0,28.9,1097.6,703.7
2026-03-13 21:00:00,2,28.9,969.7,1029.3
2026-03-13 22:00:00,10,27.2,637.2,892.6
2026-03-13 23:00:00,6,28.5,627.9,522.5
2026-03-14 00:00:00,10,28.9,1154.2,714.7
2026-03-14 01:00:00,0,29.8,1134.8,887.9
2026-03-14 02:00:00,0,30.2,560.3,771.6
2026-03-14 03:00:00,3,28.2,993.6,907.9
2026-03-14 04:00:00,9,27.7,894.4,715.8
2026-03-14 05:00:00,8,28.5,920.7,1086.6
2026-03-14 06:00:00,8,30.3,740.0,815.8
2026-03-14 07:00:00,0,30.4,789.8,865.9
2026-03-14 08:00:00,2,28.4,756.4,1257.5
2026-03-14 09:00:00,9,30.9,369.6,742.8
2026-03-14 10:00:00,10,28.3,1072.1,1176.8
2026-03-14 11:00:00,7,29.8,703.5,1040.8
2026-03-14 12:00:00,0,26.6,995.8,730.7
2026-03-14 13:00:00,10,27.5,557.7,1330.6
2026-03-14 14:00:00,4,28.0,1127.7,806.8
2026-03-14 15:00:00,7,29.1,575.5,564.5
2026-03-14 16:00:00,6,28.8,1009.8,715.6
2026-03-14 17:00:00,3,29.1,942.8,659.5
2026-03-14 18:00:00,10,29.0,382.6,909.9
2026-03-14 19:00:00,7,28.0,1088.5,853.2
2026-03-14 20:00:00,9,28.3,1085.0,923.6
2026-03-14 21:00:00,3,29.1,831.1,869.6
2026-03-14 22:00:00,9,28.6,1041.0,662.4
2026-03-14 23:00:00,0,29.5,640.8,1136.7
2026-03-15 00:00:00,8,29.6,1112.1,920.8
2026-03-15 01:00:00,7,29.4,846.5,852.5
2026-03-15 02:00:00,1,29.5,813.1,545.8
2026-03-15 03:00:00,4,30.6,913.0,438.9
2026-03-15 04:00:00,4,28.1,863.1,789.8
2026-03-15 05:00:00,8,28.9,806.5,505.8
2026-03-15 06:00:00,4,29.0,914.7,1147.7
2026-03-15 07:00:00,4,31.4,795.3,1004.4
2026-03-15 08:00:00,1,30.3,1298.1,896.5
2026-03-15 09:00:00,5,29.1,1093.2,261.6
2026-03-15 10:00:00,10,29.8,986.1,969.7
2026-03-15 11:00:00,9,31.0,845.4,943.8
2026-03-15 12:00:00,7,27.3,870.4,1187.9
2026-03-15 13:00:00,7,28.7,1219.6,1064.4
2026-03-15 14:00:00,9,28.7,776.0,760.8
2026-03-15 15:00:00,2,28.6,636.0,1025.7
2026-03-15 16:00:00,3,29.6,731.9,839.6
2026-03-15 17:00:00,0,29.4,981.5,518.3
2026-03-15 18:00:00,2,28.3,879.5,887.6
2026-03-15 19:00:00,0,27.8,767.0,781.7
2026-03-15 20:00:00,7,30.8,1030.3,695.4
2026-03-15 21:00:00,9,28.2,696.5,993.4
2026-03-15 22:00:00,3,29.5,744.0,1056.4
2026-03-15 23:00:00,8,28.5,1117.4,703.6
2026-03-16 00:00:00,0,28.5,829.7,636.7
2026-03-16 01:00:00,0,30.4,738.9,794.6
2026-03-16 02:00:00,4,27.9,1020.7,585.5
2026-03-16 03:00:00,7,27.7,424.9,778.5
2026-03-16 04:00:00,2,30.0,680.7,773.1
2026-03-16 05:00:00,3,28.9,1184.2,803.7
2026-03-16 06:00:00,9,28.2,695.9,512.3
2026-03-16 07:00:00,4,26.9,549.5,952.4
2026-03-16 08:00:00,1,28.6,782.4,877.9
2026-03-16 09:00:00,9,29.3,662.4,677.5
2026-03-16 10:00:00,10,29.5,767.1,864.0
2026-03-16 11:00:00,1,31.1,1076.0,658.5
2026-03-16 12:00:00,9,28.7,1046.2,1174.2
2026-03-16 13:00:00,7,29.8,887.3,798.8
2026-03-16 14:00:00,0,29.2,866.1,773.3
2026-03-16 15:00:00,7,30.4,1195.1,815.4
2026-03-16 16:00:00,7,29.6,1044.8,1039.2
2026-03-16 17:00:00,8,29.6,797.9,917.9
2026-03-16 18:00:00,6,28.8,971.7,881.7
2026-03-16 19:00:00,8,28.5,698.8,623.6
2026-03-16 20:00:00,5,29.1,932.2,851.9
2026-03-16 21:00:00,4,29.6,1145.5,323.6
2026-03-16 22:00:00,7,29.8,674.6,722.1
2026-03-16 23:00:00,6,28.9,566.4,901.6
2026-03-17 00:00:00,10,26.8,953.2,865.8
2026-03-17 01:00:00,9,28.9,848.7,526.6
2026-03-17 02:00:00,9,27.9,973.9,879.5
2026-03-17 03:00:00,8,29.1,605.8,678.3
2026-03-17 04:00:00,6,28.2,1093.9,850.7
2026-03-17 05:00:00,3,31.2,869.0,788.9
2026-03-17 06:00:00,9,29.4,1180.6,761.8
2026-03-17 07:00:00,1,29.4,1044.4,1052.9
2026-03-17 08:00:00,0,29.0,769.8,1008.7
2026-03-17 09:00:00,6,29.2,935.7,998.7
2026-03-17 10:00:00,4,28.8,671.9,836.0
2026-03-17 11:00:00,4,29.7,657.7,1017.6
2026-03-17 12:00:00,7,30.2,683.9,881.8
2026-03-17 13:00:00,10,28.3,775.3,611.6
2026-03-17 14:00:00,4,28.4,659.9,845.2
2026-03-17 15:00:00,1,30.4,1007.9,552.3
2026-03-17 16:00:00,5,29.0,988.8,812.2
2026-03-17 17:00:00,10,29.6,827.9,550.6
2026-03-17 18:00:00,7,29.6,1049.2,952.5
2026-03-17 19:00:00,7,29.0,1053.6,598.4
2026-03-17 20:00:00,9,28.0,1134.8,1323.5
2026-03-17 21:00:00,7,27.4,853.1,837.5
2026-03-17 22:00:00,10,29.0,888.1,1018.4
2026-03-17 23:00:00,8,28.8,891.6,845.1
2026-03-18 00:00:00,7,29.5,795.6,1013.8
2026-03-18 01:00:00,7,29.9,968.5,715.0
2026-03-18 02:00:00,0,29.2,1103.5,938.1
2026-03-18 03:00:00,7,29.5,947.0,501.9
2026-03-18 04:00:00,2,29.0,435.3,1059.0
2026-03-18 05:00:00,9,27.5,878.1,903.6
2026-03-18 06:00:00,1,29.0,1303.9,655.8
2026-03-18 07:00:00,3,28.3,651.2,918.3
2026-03-18 08:00:00,3,30.1,850.2,546.5
2026-03-18 09:00:00,8,29.1,745.4,1088.9
2026-03-18 10:00:00,7,28.2,748.8,676.0
2026-03-18 11:00:00,9,31.2,727.5,771.4
2026-03-18 12:00:00,10,28.1,876.1,606.4
2026-03-18 13:00:00,10,28.7,899.8,1230.8
2026-03-18 14:00:00,3,28.9,608.8,765.2
2026-03-18 15:00:00,1,29.7,1012.0,1051.3
2026-03-18 16:00:00,2,29.1,777.5,842.9
2026-03-18 17:00:00,1,29.1,868.7,694.6
2026-03-18 18:00:00,6,28.0,1010.4,1082.0
2026-03-18 19:00:00,2,29.6,868.8,760.9
2026-03-18 20:00:00,10,28.5,587.5,875.9
2026-03-18 21:00:00,4,28.9,982.8,1016.7
2026-03-18 22:00:00,8,29.4,990.4,963.0
2026-03-18 23:00:00,2,29.3,956.9,767.3
2026-03-19 00:00:00,8,29.7,1284.1,811.3
2026-03-19 01:00:00,2,29.9,899.9,1142.9
2026-03-19 02:00:00,9,27.5,626.8,539.2
2026-03-19 03:00:00,1,28.3,471.0,1178.2
2026-03-19 04:00:00,9,29.4,757.7,943.4
2026-03-19 05:00:00,4,29.5,650.8,545.5
2026-03-19 06:00:00,9,29.3,955.1,812.7
2026-03-19 07:00:00,10,28.0,550.4,1028.0
2026-03-19 08:00:00,4,29.6,948.4,853.8
2026-03-19 09:00:00,4,28.0,1108.4,928.4
2026-03-19 10:00:00,8,30.1,700.1,1028.1
2026-03-19 11:00:00,4,27.8,1052.1,763.1
2026-03-19 12:00:00,7,28.6,863.2,1075.5
2026-03-19 13:00:00,8,27.9,723.9,862.0
2026-03-19 14:00:00,7,29.1,949.4,431.0
2026-03-19 15:00:00,8,29.5,914.0,1089.8
2026-03-19 16:00:00,7,29.2,882.2,625.5
2026-03-19 17:00:00,9,28.5,706.3,627.1
2026-03-19 18:00:00,5,28.5,549.9,720.4
2026-03-19 19:00:00,3,29.8,893.8,768.8
2026-03-19 20:00:00,4,28.9,748.1,909.7
2026-03-19 21:00:00,7,27.5,1034.6,611.2
2026-03-19 22:00:00,2,27.7,1054.9,1200.8
2026-03-19 23:00:00,7,29.7,793.8,826.3
2026-03-20 00:00:00,7,28.9,903.7,826.4
2026-03-20 01:00:00,4,30.3,939.9,866.8
2026-03-20 02:00:00,2,29.5,703.6,383.7
2026-03-20 03:00:00,9,27.8,829.0,897.5
2026-03-20 04:00:00,9,28.8,785.2,799.9
2026-03-20 05:00:00,3,29.0,1105.0,506.7
2026-03-20 06:00:00,1,30.2,807.3,1046.0
2026-03-20 07:00:00,0,29.2,961.2,1011.6
2026-03-20 08:00:00,4,28.7,817.0,963.5
2026-03-20 09:00:00,5,29.0,986.1,1007.4
2026-03-20 10:00:00,3,30.2,736.4,814.9
2026-03-20 11:00:00,3,29.4,1275.0,544.6
2026-03-20 12:00:00,7,30.0,1139.6,644.7
2026-03-20 13:00:00,3,30.8,897.9,701.8
2026-03-20 14:00:00,4,29.1,722.5,732.6
2026-03-20 15:00:00,0,30.0,931.2,853.4
2026-03-20 16:00:00,7,28.4,768.1,691.6
2026-03-20 17:00:00,1,29.6,776.3,1064.3
2026-03-20 18:00:00,7,29.2,963.3,902.0
2026-03-20 19:00:00,5,30.6,902.9,904.3
2026-03-20 20:00:00,4,29.0,882.8,810.2
2026-03-20 21:00:00,10,29.2,837.8,971.6
2026-03-20 22:00:00,9,31.2,896.7,1031.7
2026-03-20 23:00:00,0,30.5,1147.2,860.0
2026-03-21 00:00:00,3,28.8,776.2,823.5
2026-03-21 01:00:00,6,28.7,1171.2,1197.0
2026-03-21 02:00:00,8,28.3,1234.8,627.2
2026-03-21 03:00:00,6,30.2,800.6,872.8
2026-03-21 04:00:00,6,30.4,631.2,799.7
2026-03-21 05:00:00,1,29.0,787.4,1058.7
2026-03-21 06:00:00,1,29.3,583.7,934.6
2026-03-21 07:00:00,6,29.3,419.5,402.1
2026-03-21 08:00:00,4,29.0,853.3,937.3
2026-03-21 09:00:00,5,29.3,745.6,433.6
2026-03-21 10:00:00,7,30.6,805.8,1046.6
2026-03-21 11:00:00,4,29.8,792.5,992.6
2026-03-21 12:00:00,4,29.4,821.0,742.2
2026-03-21 13:00:00,9,29.8,1029.4,792.1
2026-03-21 14:00:00,3,28.3,637.6,802.4
2026-03-21 15:00:00,3,29.1,1135.8,845.2
2026-03-21 16:00:00,6,26.9,953.2,1173.8
2026-03-21 17:00:00,4,28.6,802.9,796.1
2026-03-21 18:00:00,4,29.1,689.6,469.2
2026-03-21 19:00:00,7,30.1,870.9,951.0
2026-03-21 20:00:00,6,28.3,798.3,943.1
2026-03-21 21:00:00,2,31.5,691.1,960.1
2026-03-21 22:00:00,8,29.4,823.2,1099.1
2026-03-21 23:00:00,8,29.2,859.7,872.8
2026-03-22 00:00:00,8,28.2,981.0,746.6
2026-03-22 01:00:00,8,27.4,865.2,730.9
2026-03-22 02:00:00,10,29.1,873.7,961.8
2026-03-22 03:00:00,9,29.8,820.6,912.3
2026-03-22 04:00:00,2,29.7,891.6,770.9
2026-03-22 05:00:00,7,30.9,842.1,815.6
2026-03-22 06:00:00,6,28.8,803.7,567.3
2026-03-22 07:00:00,9,29.4,843.4,1004.4
2026-03-22 08:00:00,9,28.7,820.5,851.1
2026-03-22 09:00:00,3,29.0,909.6,1103.9
2026-03-22 10:00:00,2,27.8,832.8,660.1
2026-03-22 11:00:00,3,28.1,532.9,695.2
2026-03-22 12:00:00,4,31.0,883.1,948.3
2026-03-22 13:00:00,5,28.5,937.8,1008.3
2026-03-22 14:00:00,6,31.4,1023.5,1161.3
2026-03-22 15:00:00,6,29.5,831.5,597.3
2026-03-22 16:00:00,8,27.7,1024.6,602.8
2026-03-22 17:00:00,0,30.3,217.4,674.6
2026-03-22 18:00:00,1,29.4,684.2,1193.8
2026-03-22 19:00:00,8,29.7,555.8,594.2
2026-03-22 20:00:00,4,29.5,844.9,1233.2
2026-03-22 21:00:00,1,27.7,1108.3,538.0
2026-03-22 22:00:00,5,29.1,1087.1,1153.6
2026-03-22 23:00:00,10,27.8,509.5,821.3
2026-03-23 00:00:00,1,28.3,527.1,462.7
2026-03-23 01:00:00,1,29.8,685.6,969.0
2026-03-23 02:00:00,4,28.0,858.9,869.5
2026-03-23 03:00:00,4,29.6,667.1,415.7
2026-03-23 04:00:00,0,28.7,829.2,613.7
2026-03-23 05:00:00,5,30.7,774.1,819.6
2026-03-23 06:00:00,9,28.1,769.3,609.2
2026-03-23 07:00:00,0,29.8,897.5,1061.6
2026-03-23 08:00:00,2,29.8,1090.3,778.6
2026-03-23 09:00:00,9,27.8,1125.1,700.0
2026-03-23 10:00:00,4,28.0,1072.2,756.5
2026-03-23 11:00:00,5,29.2,1312.0,927.7
2026-03-23 12:00:00,7,29.0,601.4,942.4
2026-03-23 13:00:00,1,26.3,994.6,623.2
2026-03-23 14:00:00,3,28.2,854.6,1041.9
2026-03-23 15:00:00,2,30.3,1071.1,1035.9
2026-03-23 16:00:00,1,28.1,1002.6,1062.5
2026-03-23 17:00:00,5,29.4,866.9,576.7
2026-03-23 18:00:00,7,29.8,1208.1,1367.1
2026-03-23 19:00:00,6,29.5,824.6,1023.4
2026-03-23 20:00:00,5,29.8,787.7,1015.6
2026-03-23 21:00:00,0,28.3,1008.8,1131.4
2026-03-23 22:00:00,2,27.3,303.0,923.8
2026-03-23 23:00:00,2,30.4,573.3,1280.8
2026-03-24 00:00:00,4,28.7,692.3,779.4
2026-03-24 01:00:00,2,28.2,1088.8,768.9
2026-03-24 02:00:00,3,29.3,918.3,306.9
2026-03-24 03:00:00,6,29.0,813.6,870.4
2026-03-24 04:00:00,4,29.1,1078.0,891.0
2026-03-24 05:00:00,10,28.4,1111.9,929.6
2026-03-24 06:00:00,2,27.7,632.4,1019.1
2026-03-24 07:00:00,10,30.5,976.1,478.1
2026-03-24 08:00:00,3,29.7,1321.0,1075.6
2026-03-24 09:00:00,9,29.5,671.5,959.2
2026-03-24 10:00:00,10,29.5,1279.4,751.7
2026-03-24 11:00:00,0,31.6,607.3,489.5
2026-03-24 12:00:00,0,31.8,950.8,902.2
2026-03-24 13:00:00,2,29.1,815.1,1015.7
2026-03-24 14:00:00,0,27.8,802.7,769.4
2026-03-24 15:00:00,7,30.9,800.6,587.5
2026-03-24 16:00:00,4,28.6,1132.4,1251.9
2026-03-24 17:00:00,1,29.6,829.9,1143.7
2026-03-24 18:00:00,1,29.6,1017.0,1155.1
2026-03-24 19:00:00,9,28.7,1119.4,1213.6
2026-03-24 20:00:00,5,29.4,908.2,855.3
2026-03-24 21:00:00,1,29.4,892.0,638.3
2026-03-24 22:00:00,2,30.6,1181.9,563.4
2026-03-24 23:00:00,4,28.7,708.2,680.4
2026-03-25 00:00:00,4,30.1,641.6,765.9
2026-03-25 01:00:00,1,29.3,485.9,604.0
2026-03-25 02:00:00,10,28.2,858.4,823.3
2026-03-25 03:00:00,2,30.8,661.1,553.4
2026-03-25 04:00:00,3,29.3,1039.4,621.6
2026-03-25 05:00:00,10,30.5,1012.0,917.4
2026-03-25 06:00:00,2,28.6,884.3,810.6
2026-03-25 07:00:00,7,30.5,737.0,586.5
2026-03-25 08:00:00,2,28.7,745.6,1551.8
2026-03-25 09:00:00,2,29.3,1027.7,776.1
2026-03-25 10:00:00,1,30.4,832.5,742.7
2026-03-25 11:00:00,6,28.1,1363.5,1220.7
2026-03-25 12:00:00,0,28.5,814.9,933.2
2026-03-25 13:00:00,9,28.8,800.0,1102.5
2026-03-25 14:00:00,3,29.4,781.8,588.5
2026-03-25 15:00:00,5,29.2,758.1,890.7
2026-03-25 16:00:00,7,29.5,727.6,1420.2
2026-03-25 17:00:00,9,30.1,784.0,694.5
2026-03-25 18:00:00,4,29.2,791.2,908.3
2026-03-25 19:00:00,4,30.6,1080.9,957.0
2026-03-25 20:00:00,7,29.8,938.5,619.0
2026-03-25 21:00:00,9,29.6,701.4,938.2
2026-03-25 22:00:00,8,28.4,1035.3,840.4
2026-03-25 23:00:00,4,28.6,962.7,855.3
2026-03-26 00:00:00,9,28.0,906.6,830.6
2026-03-26 01:00:00,5,27.9,772.4,1119.2
2026-03-26 02:00:00,5,28.1,876.5,611.0
2026-03-26 03:00:00,3,29.9,794.0,862.3
2026-03-26 04:00:00,5,28.2,813.7,968.5
2026-03-26 05:00:00,4,28.6,908.4,1063.8
2026-03-26 06:00:00,10,29.2,1111.4,486.8
2026-03-26 07:00:00,8,30.0,891.9,540.9
2026-03-26 08:00:00,8,29.6,751.6,1091.9
2026-03-26 09:00:00,1,28.9,887.9,840.6
2026-03-26 10:00:00,4,28.4,913.7,1041.3
2026-03-26 11:00:00,10,29.9,793.4,741.0
2026-03-26 12:00:00,0,28.4,1063.2,660.1
2026-03-26 13:00:00,0,28.2,894.6,976.4
2026-03-26 14:00:00,0,29.4,779.9,571.0
2026-03-26 15:00:00,0,27.0,975.5,823.6
2026-03-26 16:00:00,3,28.2,1147.4,636.1
2026-03-26 17:00:00,5,29.6,837.6,849.0
2026-03-26 18:00:00,10,28.8,1114.5,1148.0
2026-03-26 19:00:00,10,29.4,539.5,959.0
2026-03-26 20:00:00,8,29.7,981.7,1007.6
2026-03-26 21:00:00,4,29.2,703.3,807.9
2026-03-26 22:00:00,9,28.3,601.7,867.9
2026-03-26 23:00:00,10,28.6,896.7,1087.0
2026-03-27 00:00:00,6,27.8,822.6,910.7
2026-03-27 01:00:00,2,28.8,815.8,796.7
2026-03-27 02:00:00,7,30.2,1174.4,950.6
2026-03-27 03:00:00,7,30.0,732.6,845.6
2026-03-27 04:00:00,6,27.8,801.4,785.1
2026-03-27 05:00:00,2,30.9,1175.1,636.5
2026-03-27 06:00:00,4,28.7,894.2,589.5
2026-03-27 07:00:00,10,29.0,937.4,510.5
2026-03-27 08:00:00,5,28.4,658.1,803.0
2026-03-27 09:00:00,2,29.1,1026.9,800.6
2026-03-27 10:00:00,3,29.2,734.3,762.2
2026-03-27 11:00:00,5,29.2,1228.6,1037.2
2026-03-27 12:00:00,10,30.3,1038.9,865.2
2026-03-27 13:00:00,5,29.3,1017.5,1053.7
2026-03-27 14:00:00,8,29.5,814.1,729.0
2026-03-27 15:00:00,8,29.6,775.0,966.5
2026-03-27 16:00:00,9,28.3,819.6,906.7
2026-03-27 17:00:00,6,30.1,832.9,475.1
2026-03-27 18:00:00,4,28.4,755.9,601.9
2026-03-27 19:00:00,3,29.0,1035.5,843.6
2026-03-27 20:00:00,2,29.6,785.3,1054.2
2026-03-27 21:00:00,2,30.1,1305.6,705.4
2026-03-27 22:00:00,1,28.8,938.3,728.7
2026-03-27 23:00:00,9,28.9,977.1,872.9
