timestamp,outside_humidity,outside_temperature,return_humidity,return_temperature,economizer_enthalpy_setpoint,economizer_temperature_setpoint,power
2021-07-17 23:00:00,0.9,44.4,0.56,67.9,72,30,403559
2021-07-18 00:00:00,0.74,58.4,0.48,72.4,72,30,250985
2021-07-18 01:00:00,0.8,73.4,0.4,73.2,72,30,237599
2021-07-18 02:00:00,0.82,58.3,0.4,74.7,72,30,410088
2021-07-18 03:00:00,0.81,52.1,0.5,76.5,72,30,314540
2021-07-18 04:00:00,0.93,79.7,0.47,74.5,72,30,451444
2021-07-18 05:00:00,0.87,67.8,0.47,70.9,72,30,446613
2021-07-18 06:00:00,0.86,66.6,0.59,75.1,72,30,319649
2021-07-18 07:00:00,0.84,57.0,0.42,81.7,72,30,340453
2021-07-18 08:00:00,0.87,69.6,0.46,80.2,72,30,415275
2021-07-18 09:00:00,0.81,86.1,0.45,74.3,72,30,398940
2021-07-18 10:00:00,0.76,62.1,0.47,81.2,72,30,340719
2021-07-18 11:00:00,0.88,74.5,0.65,75.4,72,30,362962
2021-07-18 12:00:00,0.83,61.0,0.43,80.0,72,30,356034
2021-07-18 13:00:00,0.87,70.1,0.62,78.4,72,30,464688
2021-07-18 14:00:00,0.84,67.9,0.48,67.8,72,30,422738
2021-07-18 15:00:00,0.9,82.8,0.49,71.2,72,30,367994
2021-07-18 16:00:00,0.79,67.9,0.57,71.0,72,30,518615
2021-07-18 17:00:00,0.78,83.1,0.47,75.8,72,30,331901
2021-07-18 18:00:00,0.93,78.8,0.59,74.6,72,30,446837
2021-07-18 19:00:00,0.96,72.7,0.64,76.9,72,30,247501
2021-07-18 20:00:00,0.9,65.2,0.47,69.5,72,30,315838
2021-07-18 21:00:00,0.89,76.6,0.68,70.1,72,30,371605
2021-07-18 22:00:00,0.94,83.9,0.4,74.4,72,30,514831
2021-07-18 23:00:00,0.85,86.4,0.52,79.0,72,30,520332
2021-07-19 00:00:00,0.84,78.5,0.51,71.4,72,30,325606
2021-07-19 01:00:00,0.95,73.5,0.45,76.3,72,30,521640
2021-07-19 02:00:00,0.86,57.8,0.49,79.9,72,30,373086
2021-07-19 03:00:00,0.83,72.1,0.56,75.0,72,30,329130
2021-07-19 04:00:00,0.85,66.5,0.53,75.4,72,30,393116
2021-07-19 05:00:00,0.76,60.2,0.42,72.5,72,30,349999
2021-07-19 06:00:00,0.87,67.3,0.49,78.3,72,30,403431
2021-07-19 07:00:00,0.75,72.6,0.48,77.4,72,30,363141
2021-07-19 08:00:00,0.82,68.2,0.54,78.6,72,30,321266
2021-07-19 09:00:00,0.89,72.1,0.53,71.2,72,30,359043
2021-07-19 10:00:00,0.86,64.2,0.52,73.0,72,30,376661
2021-07-19 11:00:00,0.96,49.1,0.55,79.3,72,30,291922
2021-07-19 12:00:00,0.89,82.0,0.53,70.0,72,30,416248
2021-07-19 13:00:00,0.86,80.9,0.5,68.7,72,30,361627
2021-07-19 14:00:00,0.69,79.0,0.47,75.5,72,30,497562
2021-07-19 15:00:00,0.88,52.4,0.54,81.0,72,30,323736
2021-07-19 16:00:00,0.83,82.5,0.46,72.8,72,30,291155
2021-07-19 17:00:00,0.89,99.7,0.45,79.7,72,30,338973
2021-07-19 18:00:00,0.79,51.8,0.5,73.8,72,30,343739
2021-07-19 19:00:00,0.91,66.3,0.36,77.7,72,30,220606
2021-07-19 20:00:00,0.89,62.4,0.4,81.9,72,30,423820
2021-07-19 21:00:00,0.81,60.9,0.51,71.7,72,30,358167
2021-07-19 22:00:00,0.87,68.7,0.41,74.5,72,30,262748
2021-07-19 23:00:00,0.79,69.7,0.53,72.5,72,30,276683
2021-07-20 00:00:00,0.84,80.4,0.51,74.7,72,30,305912
2021-07-20 01:00:00,0.78,73.3,0.46,74.5,72,30,391956
2021-07-20 02:00:00,0.76,79.6,0.4,76.8,72,30,368409
2021-07-20 03:00:00,0.8,68.2,0.53,79.4,72,30,293641
2021-07-20 04:00:00,0.78,77.2,0.52,70.3,72,30,355200
2021-07-20 05:00:00,0.81,69.7,0.54,74.9,72,30,459396
2021-07-20 06:00:00,0.83,69.2,0.52,75.4,72,30,227393
2021-07-20 07:00:00,0.83,85.2,0.52,73.0,72,30,317152
2021-07-20 08:00:00,0.85,74.0,0.46,75.5,72,30,214893
2021-07-20 09:00:00,0.77,67.0,0.57,77.1,72,30,260799
2021-07-20 10:00:00,0.9,64.3,0.46,76.7,72,30,336014
2021-07-20 11:00:00,0.83,73.8,0.51,75.4,72,30,454995
2021-07-20 12:00:00,0.92,61.9,0.51,76.4,72,30,295904
2021-07-20 13:00:00,0.86,72.5,0.47,73.9,72,30,354131
2021-07-20 14:00:00,0.84,76.8,0.5,76.0,72,30,269673
2021-07-20 15:00:00,0.82,73.5,0.5,72.4,72,30,467015
2021-07-20 16:00:00,0.88,69.1,0.38,68.0,72,30,346784
2021-07-20 17:00:00,0.93,67.5,0.5,76.8,72,30,452929
2021-07-20 18:00:00,0.89,87.9,0.55,74.4,72,30,231284
2021-07-20 19:00:00,0.9,80.3,0.6,78.0,72,30,372353
2021-07-20 20:00:00,0.76,53.9,0.48,69.8,72,30,286045
2021-07-20 21:00:00,0.89,70.7,0.39,77.3,72,30,276204
2021-07-20 22:00:00,0.84,74.5,0.61,74.8,72,30,382083
2021-07-20 23:00:00,0.92,70.5,0.47,76.0,72,30,340053
2021-07-21 00:00:00,0.82,74.9,0.42,80.8,72,30,381687
2021-07-21 01:00:00,0.89,81.4,0.59,67.7,72,30,336376
2021-07-21 02:00:00,0.82,63.8,0.59,74.3,72,30,502374
2021-07-21 03:00:00,0.92,68.6,0.52,75.1,72,30,382720
2021-07-21 04:00:00,0.87,85.0,0.48,82.5,72,30,365284
2021-07-21 05:00:00,0.9,57.7,0.39,77.7,72,30,275034
2021-07-21 06:00:00,0.93,73.2,0.55,72.2,72,30,274628
2021-07-21 07:00:00,0.89,75.2,0.52,80.6,72,30,294313
2021-07-21 08:00:00,0.86,55.6,0.58,74.7,72,30,344791
2021-07-21 09:00:00,0.9,83.9,0.52,71.8,72,30,466971
2021-07-21 10:00:00,0.89,74.6,0.55,76.4,72,30,365508
2021-07-21 11:00:00,0.73,79.0,0.43,77.8,72,30,350291
2021-07-21 12:00:00,0.89,72.3,0.39,78.2,72,30,313640
2021-07-21 13:00:00,0.96,72.9,0.58,76.7,72,30,331772
2021-07-21 14:00:00,0.85,78.4,0.37,71.8,72,30,453125
2021-07-21 15:00:00,0.81,89.3,0.51,74.3,72,30,305549
2021-07-21 16:00:00,0.84,66.6,0.46,72.9,72,30,249622
2021-07-21 17:00:00,0.9,85.6,0.51,74.0,72,30,416434
2021-07-21 18:00:00,0.83,60.2,0.41,66.3,72,30,272990
2021-07-21 19:00:00,0.82,77.1,0.66,72.5,72,30,298359
2021-07-21 20:00:00,0.87,63.2,0.48,82.5,72,30,411355
2021-07-21 21:00:00,0.81,65.9,0.61,75.9,72,30,323908
2021-07-21 22:00:00,0.82,59.8,0.5,74.8,72,30,281556
2021-07-21 23:00:00,0.84,54.8,0.46,71.6,72,30,337865
2021-07-22 00:00:00,0.78,70.0,0.46,75.2,72,30,375204
2021-07-22 01:00:00,0.93,76.0,0.5,75.4,72,30,229787
2021-07-22 02:00:00,0.82,67.2,0.48,76.1,72,30,439945
2021-07-22 03:00:00,0.93,75.2,0.36,77.3,72,30,360349
2021-07-22 04:00:00,0.83,55.7,0.55,73.4,72,30,299007
2021-07-22 05:00:00,0.88,58.4,0.54,76.5,72,30,511129
2021-07-22 06:00:00,0.95,57.0,0.49,78.1,72,30,210197
2021-07-22 07:00:00,0.84,72.6,0.41,76.1,72,30,289226
2021-07-22 08:00:00,0.78,68.9,0.45,72.8,72,30,443612
2021-07-22 09:00:00,0.91,58.6,0.52,73.8,72,30,376823
2021-07-22 10:00:00,0.87,63.5,0.55,79.6,72,30,240059
2021-07-22 11:00:00,0.85,67.5,0.54,80.8,72,30,341866
2021-07-22 12:00:00,0.75,85.2,0.53,71.1,72,30,375118
2021-07-22 13:00:00,0.84,58.6,0.51,78.3,72,30,395024
2021-07-22 14:00:00,0.83,76.2,0.49,75.4,72,30,385103
2021-07-22 15:00:00,0.86,70.3,0.55,73.2,72,30,398390
2021-07-22 16:00:00,0.77,76.7,0.53,71.8,72,30,335766
2021-07-22 17:00:00,0.85,62.2,0.63,78.2,72,30,400378
2021-07-22 18:00:00,0.8,82.4,0.46,75.6,72,30,443440
2021-07-22 19:00:00,0.91,61.8,0.53,80.5,72,30,312112
2021-07-22 20:00:00,0.86,81.3,0.54,73.2,72,30,367826
2021-07-22 21:00:00,0.87,89.3,0.45,75.0,72,30,412987
2021-07-22 22:00:00,0.84,71.9,0.45,75.3,72,30,395331
2021-07-22 23:00:00,0.92,55.8,0.51,79.2,72,30,433908
2021-07-23 00:00:00,0.84,63.5,0.41,74.8,72,30,324329
2021-07-23 01:00:00,0.92,75.8,0.55,69.5,72,30,528710
2021-07-23 02:00:00,0.86,67.3,0.52,74.5,72,30,376852
2021-07-23 03:00:00,0.8,58.8,0.59,76.8,72,30,385871
2021-07-23 04:00:00,0.86,65.7,0.5,71.1,72,30,372660
2021-07-23 05:00:00,0.76,63.6,0.57,73.7,72,30,311396
2021-07-23 06:00:00,0.81,85.8,0.43,76.5,72,30,464298
2021-07-23 07:00:00,0.8,53.6,0.43,73.4,72,30,336657
2021-07-23 08:00:00,0.81,85.4,0.46,67.4,72,30,341813
2021-07-23 09:00:00,0.93,78.1,0.45,77.0,72,30,456483
2021-07-23 10:00:00,0.89,72.9,0.5,68.5,72,30,298413
2021-07-23 11:00:00,0.76,71.5,0.52,78.0,72,30,380428
2021-07-23 12:00:00,0.81,71.7,0.49,74.5,72,30,326131
2021-07-23 13:00:00,0.83,65.9,0.45,73.2,72,30,290656
2021-07-23 14:00:00,0.85,67.6,0.52,78.0,72,30,372387
2021-07-23 15:00:00,0.77,71.7,0.5,74.9,72,30,389346
2021-07-23 16:00:00,0.86,59.1,0.62,81.6,72,30,487306
2021-07-23 17:00:00,0.85,87.1,0.5,77.3,72,30,456567
2021-07-23 18:00:00,0.89,70.0,0.53,73.9,72,30,359821
2021-07-23 19:00:00,0.89,86.6,0.43,78.3,72,30,413215
2021-07-23 20:00:00,0.87,79.3,0.55,72.7,72,30,467878
2021-07-23 21:00:00,0.75,64.6,0.51,72.2,72,30,281822
2021-07-23 22:00:00,0.91,55.1,0.39,74.1,72,30,390709
2021-07-23 23:00:00,0.82,79.3,0.45,75.6,72,30,249167
2021-07-24 00:00:00,0.85,83.6,0.54,73.5,72,30,525590
2021-07-24 01:00:00,0.9,74.3,0.5,74.0,72,30,447703
2021-07-24 02:00:00,0.82,59.6,0.45,76.2,72,30,291416
2021-07-24 03:00:00,0.79,64.3,0.5,76.5,72,30,396065
2021-07-24 04:00:00,0.93,83.5,0.54,73.8,72,30,385237
2021-07-24 05:00:00,0.91,64.8,0.46,74.2,72,30,360406
2021-07-24 06:00:00,0.86,73.5,0.53,75.0,72,30,324971
2021-07-24 07:00:00,0.89,64.4,0.33,72.7,72,30,391390
2021-07-24 08:00:00,0.8,56.0,0.48,73.4,72,30,370690
2021-07-24 09:00:00,0.81,93.2,0.6,72.3,72,30,286389
2021-07-24 10:00:00,0.84,75.5,0.48,72.3,72,30,414837
2021-07-24 11:00:00,0.82,64.8,0.52,76.1,72,30,391789
2021-07-24 12:00:00,0.77,52.4,0.39,73.8,72,30,187819
2021-07-24 13:00:00,0.86,62.3,0.61,71.6,72,30,445447
2021-07-24 14:00:00,0.79,61.1,0.48,75.0,72,30,388148
2021-07-24 15:00:00,0.85,73.3,0.51,71.8,72,30,296075
2021-07-24 16:00:00,0.9,61.9,0.38,72.5,72,30,376136
2021-07-24 17:00:00,0.94,66.5,0.49,78.2,72,30,346113
2021-07-24 18:00:00,0.92,55.5,0.5,76.1,72,30,231834
2021-07-24 19:00:00,0.83,79.6,0.43,78.1,72,30,259650
2021-07-24 20:00:00,0.78,55.0,0.5,73.7,72,30,442585
2021-07-24 21:00:00,0.91,100.0,0.62,74.1,72,30,344519
2021-07-24 22:00:00,0.82,74.7,0.43,72.2,72,30,343891
2021-07-24 23:00:00,0.8,70.3,0.51,71.1,72,30,396747
2021-07-25 00:00:00,0.86,63.2,0.49,70.2,72,30,311012
2021-07-25 01:00:00,0.82,76.7,0.55,78.8,72,30,335540
2021-07-25 02:00:00,0.88,76.2,0.49,74.8,72,30,327720
2021-07-25 03:00:00,0.95,60.9,0.58,76.0,72,30,348379
2021-07-25 04:00:00,0.77,87.1,0.55,82.0,72,30,395816
2021-07-25 05:00:00,0.91,59.7,0.45,73.7,72,30,306889
2021-07-25 06:00:00,0.86,61.8,0.58,67.4,72,30,428514
2021-07-25 07:00:00,0.9,73.4,0.48,75.2,72,30,365714
2021-07-25 08:00:00,0.83,67.5,0.51,75.7,72,30,358127
2021-07-25 09:00:00,0.89,64.1,0.48,76.0,72,30,386364
2021-07-25 10:00:00,0.87,73.1,0.57,71.1,72,30,307992
2021-07-25 11:00:00,0.85,52.6,0.45,79.2,72,30,365684
2021-07-25 12:00:00,0.78,71.5,0.53,77.8,72,30,312021
2021-07-25 13:00:00,0.83,72.8,0.49,75.1,72,30,198895
2021-07-25 14:00:00,0.89,65.4,0.46,72.9,72,30,446918
2021-07-25 15:00:00,0.85,68.0,0.47,69.6,72,30,487529
2021-07-25 16:00:00,0.83,61.1,0.52,73.8,72,30,401053
2021-07-25 17:00:00,0.93,62.1,0.51,71.4,72,30,385051
2021-07-25 18:00:00,0.87,73.5,0.51,72.8,72,30,332159
2021-07-25 19:00:00,0.83,65.1,0.41,77.4,72,30,304780
2021-07-25 20:00:00,0.88,91.2,0.61,72.6,72,30,264220
2021-07-25 21:00:00,0.92,67.1,0.5,76.4,72,30,368930
2021-07-25 22:00:00,0.87,76.6,0.43,69.3,72,30,304106
2021-07-25 23:00:00,0.86,63.2,0.51,84.3,72,30,332345
2021-07-26 00:00:00,0.81,52.3,0.5,76.6,72,30,419413
2021-07-26 01:00:00,0.79,64.7,0.45,74.1,72,30,476022
2021-07-26 02:00:00,0.81,58.2,0.52,77.4,72,30,264707
2021-07-26 03:00:00,0.84,68.7,0.48,76.8,72,30,371577
2021-07-26 04:00:00,0.87,59.6,0.5,73.3,72,30,344182
2021-07-26 05:00:00,0.9,60.4,0.44,77.9,72,30,408751
2021-07-26 06:00:00,0.91,49.0,0.41,69.9,72,30,433230
2021-07-26 07:00:00,0.86,53.1,0.4,74.9,72,30,379733
2021-07-26 08:00:00,0.84,67.5,0.61,74.8,72,30,319263
2021-07-26 09:00:00,0.88,70.3,0.41,76.3,72,30,244813
2021-07-26 10:00:00,0.83,64.7,0.42,72.9,72,30,215672
2021-07-26 11:00:00,0.83,82.3,0.55,79.7,72,30,307362
2021-07-26 12:00:00,0.94,77.0,0.52,77.7,72,30,221094
2021-07-26 13:00:00,0.84,75.9,0.47,77.9,72,30,328295
2021-07-26 14:00:00,0.82,87.1,0.54,71.6,72,30,415584
2021-07-26 15:00:00,0.89,75.5,0.52,82.6,72,30,299200
2021-07-26 16:00:00,0.9,75.1,0.63,81.4,72,30,396075
2021-07-26 17:00:00,0.76,64.8,0.58,78.8,72,30,353812
2021-07-26 18:00:00,0.88,71.6,0.51,74.6,72,30,299740
2021-07-26 19:00:00,0.85,86.9,0.44,72.8,72,30,304239
2021-07-26 20:00:00,0.87,75.0,0.47,76.8,72,30,416877
2021-07-26 21:00:00,0.88,75.7,0.52,73.0,72,30,375993
2021-07-26 22:00:00,0.86,63.8,0.59,73.8,72,30,415655
2021-07-26 23:00:00,0.88,84.0,0.4,81.6,72,30,244629
2021-07-27 00:00:00,0.86,82.6,0.44,74.0,72,30,383404
2021-07-27 01:00:00,0.88,65.5,0.5,72.1,72,30,389699
2021-07-27 02:00:00,0.8,67.1,0.48,66.5,72,30,315432
2021-07-27 03:00:00,0.85,68.0,0.52,77.5,72,30,380757
2021-07-27 04:00:00,0.84,58.4,0.46,76.7,72,30,324788
2021-07-27 05:00:00,0.86,70.8,0.51,75.8,72,30,329040
2021-07-27 06:00:00,0.87,58.2,0.57,72.9,72,30,237917
2021-07-27 07:00:00,0.83,83.7,0.44,72.8,72,30,359491
2021-07-27 08:00:00,0.89,83.5,0.6,76.6,72,30,320880
2021-07-27 09:00:00,0.9,64.4,0.4,76.5,72,30,304615
2021-07-27 10:00:00,0.75,82.7,0.51,68.9,72,30,435152
2021-07-27 11:00:00,0.81,76.9,0.5,69.4,72,30,388103
2021-07-27 12:00:00,0.83,94.6,0.41,76.6,72,30,375275
2021-07-27 13:00:00,0.78,61.2,0.51,72.8,72,30,473990
2021-07-27 14:00:00,0.89,72.9,0.56,72.7,72,30,282323
2021-07-27 15:00:00,0.82,70.8,0.49,74.6,72,30,454826
2021-07-27 16:00:00,0.81,71.1,0.56,75.6,72,30,305545
2021-07-27 17:00:00,0.84,67.0,0.42,72.2,72,30,352518
2021-07-27 18:00:00,0.81,84.9,0.44,72.9,72,30,304619
2021-07-27 19:00:00,0.92,65.7,0.52,78.2,72,30,388257
2021-07-27 20:00:00,0.86,86.7,0.5,76.5,72,30,325942
2021-07-27 21:00:00,0.81,67.5,0.5,71.2,72,30,349071
2021-07-27 22:00:00,0.75,57.3,0.54,73.0,72,30,502259
2021-07-27 23:00:00,0.96,84.3,0.55,74.5,72,30,324551
2021-07-28 00:00:00,0.89,64.1,0.51,78.6,72,30,372990
2021-07-28 01:00:00,0.77,72.3,0.54,75.0,72,30,458034
2021-07-28 02:00:00,0.85,75.1,0.56,71.1,72,30,359620
2021-07-28 03:00:00,0.87,62.5,0.51,75.4,72,30,471367
2021-07-28 04:00:00,0.95,84.3,0.55,74.8,72,30,306537
2021-07-28 05:00:00,0.82,70.0,0.54,77.9,72,30,309237
2021-07-28 06:00:00,0.89,76.6,0.46,73.2,72,30,382054
2021-07-28 07:00:00,0.84,74.9,0.43,77.0,72,30,436993
2021-07-28 08:00:00,0.87,81.7,0.52,76.9,72,30,415345
2021-07-28 09:00:00,0.86,66.3,0.56,85.2,72,30,236007
2021-07-28 10:00:00,0.8,67.4,0.56,72.6,72,30,412948
2021-07-28 11:00:00,0.82,69.2,0.55,77.8,72,30,367222
2021-07-28 12:00:00,0.89,72.8,0.46,73.7,72,30,386882
2021-07-28 13:00:00,0.77,65.9,0.66,71.6,72,30,324265
2021-07-28 14:00:00,0.89,76.0,0.49,71.0,72,30,314064
2021-07-28 15:00:00,0.83,67.7,0.56,72.4,72,30,339663
2021-07-28 16:00:00,0.92,74.5,0.43,79.9,72,30,342850
2021-07-28 17:00:00,0.84,68.1,0.59,76.6,72,30,435116
2021-07-28 18:00:00,0.74,74.9,0.49,77.9,72,30,340621
2021-07-28 19:00:00,0.84,79.9,0.49,74.1,72,30,251314
2021-07-28 20:00:00,0.91,65.5,0.51,78.9,72,30,337345
2021-07-28 21:00:00,0.83,55.4,0.43,71.9,72,30,573613
2021-07-28 22:00:00,0.81,73.8,0.4,73.9,72,30,342150
2021-07-28 23:00:00,0.89,70.4,0.57,74.3,72,30,321085
2021-07-29 00:00:00,0.78,65.7,0.59,75.8,72,30,329818
2021-07-29 01:00:00,0.87,84.3,0.41,79.3,72,30,246391
2021-07-29 02:00:00,0.94,66.0,0.58,80.4,72,30,486677
2021-07-29 03:00:00,0.84,81.4,0.53,78.0,72,30,405163
2021-07-29 04:00:00,0.82,71.5,0.6,74.3,72,30,383993
2021-07-29 05:00:00,0.86,73.1,0.61,71.4,72,30,342014
2021-07-29 06:00:00,0.78,81.2,0.46,74.4,72,30,287527
2021-07-29 07:00:00,0.79,67.4,0.47,82.2,72,30,484817
2021-07-29 08:00:00,0.91,65.9,0.41,80.5,72,30,295561
2021-07-29 09:00:00,0.87,66.8,0.44,69.2,72,30,241126
2021-07-29 10:00:00,0.91,66.7,0.48,68.6,72,30,310603
2021-07-29 11:00:00,0.84,83.7,0.48,72.6,72,30,391431
2021-07-29 12:00:00,0.87,51.0,0.4,70.2,72,30,416598
2021-07-29 13:00:00,0.76,71.8,0.63,80.8,72,30,306670
2021-07-29 14:00:00,0.83,102.9,0.44,73.5,72,30,420363
2021-07-29 15:00:00,0.92,75.2,0.55,74.7,72,30,295637
2021-07-29 16:00:00,0.83,81.9,0.55,72.5,72,30,339700
2021-07-29 17:00:00,0.9,45.0,0.65,75.1,72,30,277295
2021-07-29 18:00:00,0.78,78.1,0.56,71.1,72,30,155190
2021-07-29 19:00:00,0.82,68.9,0.41,77.2,72,30,213510
2021-07-29 20:00:00,0.88,76.3,0.5,78.2,72,30,436459
2021-07-29 21:00:00,0.91,74.7,0.53,79.5,72,30,477285
2021-07-29 22:00:00,0.73,69.8,0.38,78.2,72,30,489415
2021-07-29 23:00:00,0.86,60.7,0.53,77.5,72,30,351669
2021-07-30 00:00:00,0.91,76.9,0.54,69.5,72,30,306387
2021-07-30 01:00:00,0.88,73.6,0.48,71.8,72,30,316538
2021-07-30 02:00:00,0.89,79.8,0.54,65.0,72,30,275346
2021-07-30 03:00:00,0.84,79.1,0.52,78.9,72,30,386373
2021-07-30 04:00:00,0.9,83.8,0.49,83.6,72,30,473414
2021-07-30 05:00:00,0.85,64.2,0.47,71.1,72,30,286423
2021-07-30 06:00:00,0.83,81.7,0.39,80.3,72,30,308145
2021-07-30 07:00:00,0.93,68.5,0.55,71.7,72,30,416098
2021-07-30 08:00:00,0.82,62.9,0.41,76.7,72,30,338041
2021-07-30 09:00:00,0.97,75.8,0.48,75.4,72,30,219441
2021-07-30 10:00:00,0.89,60.8,0.47,72.0,72,30,315269
2021-07-30 11:00:00,0.89,75.8,0.54,72.4,72,30,279248
2021-07-30 12:00:00,0.94,68.9,0.57,78.3,72,30,423084
2021-07-30 13:00:00,0.95,71.4,0.41,81.6,72,30,361211
2021-07-30 14:00:00,0.85,63.2,0.57,76.1,72,30,505400
2021-07-30 15:00:00,0.77,46.1,0.45,72.3,72,30,319531
2021-07-30 16:00:00,0.89,76.5,0.5,74.6,72,30,279382
2021-07-30 17:00:00,0.84,62.8,0.55,72.0,72,30,330113
2021-07-30 18:00:00,0.75,76.8,0.43,74.6,72,30,422272
2021-07-30 19:00:00,0.85,72.3,0.49,78.7,72,30,241461
2021-07-30 20:00:00,0.85,79.6,0.46,76.3,72,30,388023
2021-07-30 21:00:00,0.89,69.8,0.5,75.0,72,30,349544
2021-07-30 22:00:00,0.77,60.1,0.61,73.6,72,30,342929
2021-07-30 23:00:00,0.87,74.8,0.41,73.0,72,30,319110
2021-07-31 00:00:00,1.0,64.3,0.48,71.6,72,30,295541
2021-07-31 01:00:00,0.89,76.8,0.53,79.6,72,30,234165
2021-07-31 02:00:00,0.79,64.3,0.53,73.6,72,30,390008
2021-07-31 03:00:00,0.94,75.5,0.42,75.1,72,30,462243
2021-07-31 04:00:00,0.83,69.3,0.65,77.4,72,30,394762
2021-07-31 05:00:00,0.8,86.8,0.42,78.2,72,30,309800
2021-07-31 06:00:00,0.88,65.2,0.49,81.9,72,30,311384
2021-07-31 07:00:00,0.84,71.0,0.45,79.5,72,30,216061
2021-07-31 08:00:00,0.85,67.8,0.44,76.6,72,30,371509
2021-07-31 09:00:00,0.75,50.6,0.46,80.9,72,30,370878
2021-07-31 10:00:00,0.88,54.7,0.57,68.4,72,30,308210
2021-07-31 11:00:00,0.87,67.6,0.5,76.3,72,30,383667
2021-07-31 12:00:00,0.83,78.4,0.5,76.7,72,30,294984
2021-07-31 13:00:00,0.84,58.7,0.41,78.0,72,30,384012
2021-07-31 14:00:00,0.88,64.1,0.44,68.3,72,30,394276
2021-07-31 15:00:00,0.84,55.9,0.6,80.2,72,30,383710
2021-07-31 16:00:00,0.91,70.1,0.41,76.1,72,30,279506
2021-07-31 17:00:00,0.84,61.7,0.61,72.6,72,30,408052
2021-07-31 18:00:00,0.83,73.3,0.59,73.4,72,30,284443
2021-07-31 19:00:00,0.86,78.5,0.63,73.7,72,30,217240
2021-07-31 20:00:00,0.9,74.5,0.49,71.0,72,30,252993
2021-07-31 21:00:00,0.83,69.4,0.51,77.8,72,30,275065
2021-07-31 22:00:00,0.82,80.1,0.41,76.1,72,30,318209
2021-07-31 23:00:00,0.94,66.2,0.52,77.9,72,30,356114
2021-08-01 00:00:00,0.83,81.5,0.33,71.1,72,30,323260
2021-08-01 01:00:00,0.82,48.1,0.57,77.2,72,30,289598
2021-08-01 02:00:00,0.93,82.5,0.44,74.3,72,30,364328
2021-08-01 03:00:00,0.88,53.4,0.55,74.0,72,30,383217
2021-08-01 04:00:00,0.89,74.7,0.45,69.9,72,30,491111
2021-08-01 05:00:00,0.81,75.4,0.48,74.0,72,30,398507
2021-08-01 06:00:00,0.86,73.9,0.45,79.0,72,30,530860
2021-08-01 07:00:00,0.9,59.5,0.5,77.4,72,30,246261
2021-08-01 08:00:00,0.82,77.1,0.42,75.6,72,30,432336
2021-08-01 09:00:00,0.82,70.7,0.44,78.4,72,30,183237
2021-08-01 10:00:00,0.8,61.9,0.41,78.5,72,30,310810
2021-08-01 11:00:00,0.81,79.9,0.6,75.0,72,30,410179
2021-08-01 12:00:00,0.76,68.0,0.59,73.9,72,30,465902
2021-08-01 13:00:00,0.8,82.2,0.58,72.8,72,30,339731
2021-08-01 14:00:00,0.81,75.0,0.5,72.5,72,30,374168
2021-08-01 15:00:00,0.74,91.4,0.4,79.0,72,30,343242
2021-08-01 16:00:00,0.89,71.8,0.56,73.5,72,30,393682
2021-08-01 17:00:00,0.85,59.4,0.57,70.7,72,30,394114
2021-08-01 18:00:00,0.84,63.7,0.49,72.6,72,30,245307
2021-08-01 19:00:00,0.87,62.9,0.46,76.7,72,30,296672
2021-08-01 20:00:00,0.87,71.0,0.49,77.4,72,30,328181
2021-08-01 21:00:00,0.84,74.9,0.59,76.4,72,30,352850
2021-08-01 22:00:00,0.83,76.4,0.5,81.8,72,30,414971
2021-08-01 23:00:00,0.75,70.8,0.59,76.4,72,30,359806
2021-08-02 00:00:00,0.81,79.9,0.57,76.1,72,30,402241
2021-08-02 01:00:00,0.88,72.2,0.57,75.9,72,30,410917
2021-08-02 02:00:00,0.88,71.3,0.5,78.5,72,30,375530
2021-08-02 03:00:00,0.94,64.5,0.6,75.6,72,30,427740
2021-08-02 04:00:00,0.84,80.0,0.52,71.8,72,30,348894
2021-08-02 05:00:00,0.85,63.0,0.49,81.1,72,30,201876
2021-08-02 06:00:00,0.79,82.1,0.58,79.3,72,30,291524
2021-08-02 07:00:00,0.81,71.0,0.53,76.9,72,30,262512
2021-08-02 08:00:00,0.87,75.9,0.48,76.8,72,30,298508
2021-08-02 09:00:00,0.77,59.9,0.47,70.8,72,30,274942
2021-08-02 10:00:00,0.91,46.6,0.52,70.0,72,30,266583
2021-08-02 11:00:00,0.85,75.7,0.54,73.1,72,30,206418
2021-08-02 12:00:00,0.9,73.0,0.55,71.0,72,30,400352
2021-08-02 13:00:00,0.82,57.0,0.54,71.9,72,30,298709
2021-08-02 14:00:00,0.93,68.1,0.48,78.6,72,30,277328
2021-08-02 15:00:00,0.89,65.0,0.54,77.4,72,30,290368
2021-08-02 16:00:00,0.87,65.2,0.53,78.9,72,30,316823
2021-08-02 17:00:00,0.86,67.9,0.5,77.1,72,30,431845
2021-08-02 18:00:00,0.84,73.6,0.49,72.6,72,30,322976
2021-08-02 19:00:00,0.87,81.7,0.56,82.4,72,30,351742
2021-08-02 20:00:00,0.81,81.7,0.41,76.2,72,30,352969
2021-08-02 21:00:00,0.72,72.0,0.56,75.2,72,30,251107
2021-08-02 22:00:00,0.84,48.9,0.51,72.7,72,30,324201
2021-08-02 23:00:00,0.79,69.2,0.4,80.7,72,30,278875
2021-08-03 00:00:00,0.87,73.5,0.43,76.2,72,30,365538
2021-08-03 01:00:00,0.9,71.5,0.46,74.3,72,30,381532
